"Time","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"220.900","0","-0.32","-3.65","-8","174.4","100","0","3","0","0","7218","0","0","10","7","37","34","522","520","551","553","27","28","26","27","79","77","83","80","48","48","50","50","0","0","1","1","0","0","0","0","0","0","-61","0","6","5","2","1","3","1225","2","1","5","50"
"220.950","0","-0.32","-4.56","-9","175.1","100","0","3","0","0","7260","0","0","11","7","36","33","521","519","551","553","27","28","26","27","79","77","83","80","49","48","50","50","0","0","1","1","0","0","0","0","0","0","-16","0","6","5","2","1","3","1224","1","0","4","50"
"221.000","0","-0.39","-5.67","-9","175.8","100","0","3","0","0","7274","0","0","12","8","37","32","520","518","550","552","27","28","26","27","79","77","83","80","49","49","50","50","0","0","1","0","0","0","0","0","0","0","-49","0","6","5","2","1","2","1224","1","-0","4","50"
"221.050","0","-0.41","-5.27","-9","176.5","100","0","3","0","0","7300","0","0","11","8","39","33","519","517","550","552","27","28","26","27","79","77","83","80","49","49","50","50","0","0","1","1","0","0","0","0","0","0","-206","-0","6","5","1","1","2","1224","1","-0","4","50"
"221.100","0","-0.45","-6.03","-9","177.2","100","0","3","0","0","7332","0","0","13","8","38","33","518","516","549","551","27","28","26","27","79","77","83","80","49","49","51","51","1","0","1","1","0","0","0","0","-10","0","-116","-0","6","4","1","1","2","1224","1","-1","4","50"
"221.150","0","-0.41","-5.29","-9","177.9","100","0","3","0","0","7357","0","0","11","7","38","34","517","515","549","551","27","28","26","27","79","77","83","80","49","49","51","51","0","0","1","1","0","0","0","0","0","0","-123","-1","6","4","1","1","1","1223","0","-1","4","51"
"221.200","0","-0.45","-6.25","-9","178.5","100","0","3","0","0","7388","0","0","16","6","35","34","516","514","548","551","27","28","26","27","79","77","83","80","50","49","51","51","1","0","1","1","0","0","0","0","-155","0","0","-0","6","4","1","1","1","1223","0","-0","4","51"
"221.250","0","-0.44","-4.38","-9","179.2","100","0","3","0","0","7409","0","0","11","5","38","35","515","513","548","550","27","28","26","27","79","77","83","80","50","50","51","51","0","0","1","1","0","0","0","0","0","0","-126","-10","5","4","1","0","1","1223","0","-0","4","51"
"221.300","0","-0.36","-3.95","-9","179.8","100","0","3","0","0","7437","0","0","8","5","35","33","515","512","547","550","27","28","26","27","79","77","83","80","50","50","52","52","0","0","1","1","0","0","0","0","0","0","0","0","5","3","0","0","1","1223","-0","-0","5","51"
"221.350","0","-0.45","-5.79","-9","180.5","100","0","3","0","0","7521","0","0","9","5","32","28","514","511","547","549","27","28","26","27","79","77","83","80","50","50","52","52","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","1","1224","-0","0","5","51"
"221.400","0","-0.54","-6.57","-9","181.1","100","0","3","0","0","7468","0","0","13","6","34","29","513","511","547","549","27","28","26","27","79","77","83","80","50","50","52","52","1","0","1","0","0","0","0","0","-10","0","-1","0","5","4","0","0","1","1224","-0","1","6","51"
"221.450","0","-0.59","-6.16","-9","181.8","100","0","3","0","0","7506","0","0","16","7","37","34","512","510","546","548","27","28","26","27","79","77","83","80","51","50","52","52","1","0","1","1","0","0","0","0","-166","0","-96","-0","5","3","0","-0","1","1224","-0","1","6","51"
"221.500","0","-0.51","-4.92","-9","182.4","99","0","3","0","0","7525","0","0","15","7","40","36","511","509","546","548","27","28","26","27","79","77","83","80","51","51","52","52","1","0","1","1","0","0","0","0","-142","0","-411","-30","5","3","-0","-0","2","1225","-0","2","7","51"
"221.550","0","-0.43","-4.90","-9","183.1","86","0","3","0","0","7512","0","0","12","7","38","35","510","508","545","547","27","28","26","27","79","77","83","80","51","51","52","52","0","0","1","1","0","0","0","0","0","0","-133","0","4","3","-0","-0","2","1225","-0","2","7","51"
"221.600","0","-0.40","-5.14","-10","183.5","43","0","3","0","0","7358","0","0","11","6","36","33","509","507","545","547","27","28","26","27","79","77","83","80","51","51","52","52","0","0","1","1","0","0","0","0","0","0","0","0","2","3","-0","-0","2","1225","0","2","7","51"
"221.650","0","-0.52","-6.08","-11","183.5","10","0","3","-0","0","7194","0","0","14","7","36","31","508","506","544","546","27","28","26","27","79","77","83","80","51","51","51","51","1","0","1","0","0","0","0","0","-48","0","0","0","-1","3","0","-1","3","1226","0","3","7","51"
"221.700","0","-0.58","-6.61","-11","183.1","0","0","3","-0","0","7421","0","0","16","8","36","31","507","505","544","546","27","28","26","27","79","77","83","80","51","51","50","50","1","0","1","0","0","0","0","0","-179","0","-31","0","0","3","0","-1","3","1226","0","3","7","51"
"221.750","0","-0.54","-7.13","-10","182.7","0","0","3","-0","0","7287","0","0","16","9","35","31","506","504","543","545","27","28","26","27","79","76","83","80","51","51","51","51","1","0","1","0","0","0","0","0","-194","0","0","0","-1","3","0","-1","3","1226","1","3","6","51"
"221.800","0","-0.54","-7.63","-9","182.4","0","0","3","-0","0","7283","0","0","17","9","34","29","506","503","543","545","27","28","26","27","79","76","83","80","51","51","50","50","1","0","1","0","0","0","0","0","-289","0","0","0","-0","3","0","-1","4","1227","1","3","6","51"
"221.850","0","-0.53","-6.29","-7","182.0","0","0","3","-0","0","7319","0","0","17","10","35","29","505","503","542","544","27","28","26","27","79","76","83","80","51","50","50","50","1","0","1","0","0","0","0","0","-246","0","0","0","-1","3","0","-1","4","1227","1","3","6","51"
"221.900","0","-0.52","-5.15","-6","181.6","0","0","3","-0","0","7241","0","0","17","9","34","30","504","502","542","544","27","28","26","27","79","76","83","80","50","50","50","50","1","0","1","0","0","0","0","0","-245","0","0","0","-1","3","1","-1","4","1227","2","2","5","51"
"221.950","0","-0.47","-4.53","-6","181.2","0","0","3","-0","0","7255","0","0","16","9","32","29","503","501","541","543","27","28","26","27","79","76","83","80","50","50","50","50","1","0","0","0","0","0","0","0","-194","0","0","0","-1","3","1","-1","4","1227","2","2","5","51"
"222.000","0","-0.49","-4.09","-6","180.8","0","11","3","-0","0","7205","0","0","16","9","31","27","505","503","543","545","27","28","26","27","79","76","83","80","50","50","50","50","1","0","0","0","0","0","0","0","-178","0","0","0","-1","3","1","-1","4","1226","2","2","4","51"
"222.050","0","-0.51","-4.61","-6","179.8","0","40","3","-1","0","7121","0","0","18","10","30","28","514","511","548","550","27","28","26","27","79","76","83","80","49","48","49","49","1","0","0","0","0","0","0","0","-424","0","0","0","-1","3","1","-1","5","1226","2","1","4","51"
"222.100","0","-0.45","-4.28","-8","178.0","0","67","3","-1","0","6975","0","0","17","10","31","28","520","518","553","555","27","28","26","27","79","76","83","80","47","47","48","48","1","0","0","0","0","0","0","0","-259","0","0","0","-1","3","1","-1","5","1226","2","1","4","51"
"222.150","0","-0.50","-6.99","-10","175.5","0","85","3","-2","0","6660","0","0","18","12","25","22","531","529","559","561","27","28","26","27","79","76","83","80","47","46","47","46","1","0","0","0","0","0","0","0","-413","0","0","0","-2","3","2","-1","4","1226","3","0","4","52"
"222.200","0","-0.59","-9.38","-13","172.7","0","90","3","-2","0","6516","0","0","20","12","22","18","538","535","563","565","27","28","26","27","79","76","83","80","46","45","46","45","1","0","0","0","0","0","0","0","-606","0","0","0","-0","4","2","-1","4","1225","3","-0","4","52"
"222.250","0","-0.69","-11.79","-16","169.8","0","91","3","-2","0","6424","0","0","19","12","20","16","544","541","567","569","27","28","26","27","79","76","83","80","45","44","45","44","1","0","0","0","0","0","0","0","-547","0","0","0","-1","4","2","-1","4","1225","3","-0","4","52"
"222.300","0","-0.84","-14.45","-17","167.0","0","92","3","-2","0","6254","0","0","21","12","19","14","550","547","571","572","27","28","26","27","79","76","83","80","44","43","44","43","1","0","0","0","0","0","0","0","-715","0","0","0","-2","4","2","-1","4","1225","3","-0","4","52"
"222.350","0","-0.93","-16.34","-17","164.1","0","91","3","-2","0","6274","0","0","22","12","20","12","555","552","574","575","27","28","26","27","79","76","83","80","44","43","44","43","1","0","0","0","0","0","0","0","-926","0","0","0","-1","4","2","-1","4","1224","3","-0","5","52"
"222.400","0","-1.03","-16.34","-17","161.4","0","88","3","-1","0","6160","0","0","22","12","21","13","560","556","577","578","27","28","26","27","79","76","83","80","43","42","43","42","1","0","0","0","0","0","0","0","-890","0","0","0","-2","4","2","-1","3","1224","3","-0","5","52"
"222.450","0","-1.05","-17.33","-16","158.8","67","87","2","-1","0","6532","0","0","22","11","21","11","565","561","580","581","27","28","26","27","79","76","83","80","42","41","43","41","1","0","0","0","0","0","0","0","-886","0","0","0","-1","4","2","-1","3","1224","3","-0","0","52"
"222.500","0","-1.05","-16.01","-14","156.5","39","77","2","-1","0","7471","0","0","21","10","20","11","567","563","582","583","27","28","26","27","79","76","83","80","42","40","42","40","1","0","0","0","0","0","0","0","-828","0","0","0","1","4","2","-1","3","1224","3","0","1","52"
"222.550","0","-1.10","-17.86","-11","154.4","0","49","2","-1","0","7248","0","0","21","9","19","9","565","561","581","582","27","28","26","27","79","76","83","80","42","40","42","41","1","0","0","0","0","0","0","0","-824","0","0","0","-2","4","3","-1","2","1224","2","1","8","52"
"222.600","0","-1.16","-18.34","-8","152.8","0","32","2","-1","0","7253","0","0","21","8","20","10","563","559","580","581","27","28","26","27","79","76","83","80","42","40","42","40","1","0","0","0","0","0","0","0","-810","0","0","0","-1","4","3","-1","2","1224","2","1","8","52"
"222.650","0","-1.25","-17.18","-7","151.4","0","25","2","-1","0","7323","0","0","22","7","21","11","563","559","580","581","27","28","26","27","79","76","83","80","42","41","42","41","1","0","0","0","0","0","0","0","-868","0","0","0","-2","4","3","-1","2","1224","2","1","8","52"
"222.700","0","-1.34","-16.50","-7","150.2","0","34","2","-1","0","7224","0","0","23","8","23","13","566","562","581","582","27","28","26","27","79","76","83","80","41","40","41","41","1","0","0","0","0","0","0","0","-1089","0","0","0","-2","4","3","-1","2","1224","2","2","8","52"
"222.750","0","-1.32","-13.82","-10","148.6","0","39","2","-1","0","7161","0","0","23","7","26","15","569","565","583","584","27","28","26","27","79","76","83","80","41","39","41","40","1","0","0","0","0","0","0","0","-1037","0","0","0","-2","4","2","-1","2","1224","1","2","8","52"
"222.800","0","-1.21","-14.16","-13","147.1","0","34","2","-1","0","7062","0","0","22","7","26","15","570","565","584","585","27","28","26","27","79","76","83","80","40","39","40","40","1","0","0","0","0","0","0","0","-913","0","0","0","-2","4","2","-1","2","1225","1","2","8","52"
"222.850","0","-1.25","-17.29","-16","145.7","0","33","2","-1","0","6980","0","0","23","8","25","13","570","566","584","585","27","28","26","27","79","76","83","80","40","39","40","39","1","0","0","0","0","0","0","0","-1025","0","0","0","-2","4","2","-1","2","1225","1","2","7","52"
"222.900","0","-1.29","-17.16","-19","144.3","0","39","2","-1","0","6954","0","0","22","7","26","14","573","568","586","587","27","28","26","27","79","76","83","80","39","38","40","39","1","0","0","0","0","0","0","0","-880","0","0","0","-2","4","2","-1","2","1225","1","3","7","52"
"222.950","0","-1.22","-15.98","-22","142.8","0","46","2","-1","0","6846","0","0","21","6","27","14","576","571","588","588","27","28","26","27","79","76","83","80","39","38","39","38","1","0","0","0","0","0","0","0","-796","0","0","0","-2","4","2","-1","2","1225","1","2","6","52"
"223.000","0","-1.29","-21.35","-24","141.0","0","52","2","-1","0","6638","0","0","22","7","24","12","580","575","590","591","27","28","26","27","79","76","83","80","38","37","38","37","1","0","0","0","0","0","0","0","-963","0","0","0","-2","4","2","-1","2","1226","0","2","6","52"
"223.050","0","-1.44","-25.56","-26","139.1","0","57","2","-1","0","6552","0","0","24","8","24","10","583","578","593","593","27","28","26","27","79","76","83","80","38","36","38","36","1","0","0","0","0","0","0","0","-1156","0","0","0","-2","4","2","-0","2","1226","0","2","6","52"
"223.100","0","-1.57","-25.15","-28","137.2","0","48","2","-1","0","6570","0","0","24","7","26","11","584","579","593","593","27","28","26","27","79","76","83","80","37","36","38","36","1","0","0","0","0","0","0","0","-1271","0","0","0","-2","4","1","-0","2","1226","0","2","6","52"
"223.150","0","-1.55","-24.85","-32","135.9","0","17","2","-0","0","6506","0","0","24","5","26","12","579","574","590","591","27","28","26","27","79","76","83","80","38","36","37","37","1","0","0","0","0","0","0","0","-1182","0","0","0","-2","4","1","-0","3","1226","0","1","5","53"
"223.200","0","-1.49","-26.71","-36","135.1","0","0","2","-0","0","6602","0","0","23","4","25","12","576","571","588","589","27","28","26","27","79","76","83","80","38","37","37","37","1","0","0","0","0","0","0","0","-1100","0","0","0","-1","4","1","-0","3","1226","0","1","5","53"
"223.250","0","-1.59","-25.89","-40","134.7","0","0","2","-0","0","6593","0","0","22","2","25","12","575","570","588","588","27","28","26","27","79","76","83","80","38","37","37","37","1","0","0","0","0","1","0","0","-974","27","0","0","-2","4","1","-0","3","1226","0","1","5","53"
"223.300","0","-1.75","-27.00","-44","134.2","0","0","2","-0","0","6542","0","0","24","2","26","13","574","569","587","588","27","28","26","27","79","76","83","80","38","37","37","37","1","0","0","0","0","1","0","0","-1163","42","0","0","-2","4","1","0","3","1226","0","1","6","53"
"223.350","0","-2.03","-30.85","-45","133.6","0","0","2","-0","0","6554","0","0","26","3","27","14","573","568","587","587","27","28","26","27","79","76","83","80","37","37","37","36","1","0","0","0","0","1","0","0","-1566","0","0","0","-2","4","1","0","4","1226","0","0","6","53"
"223.400","0","-2.11","-29.82","-46","133.1","0","0","2","-0","0","6544","0","0","27","4","31","15","572","568","586","587","27","28","26","27","79","76","83","80","37","36","37","36","1","0","0","0","0","0","0","0","-1600","0","0","0","-2","4","0","0","4","1226","0","0","6","53"
"223.450","0","-2.06","-32.16","-46","132.5","0","0","2","-0","0","6515","0","0","28","6","35","15","572","567","586","586","27","28","26","27","79","76","83","80","37","36","37","36","1","0","1","0","0","0","0","0","-1747","0","-4","0","-2","4","0","0","4","1226","0","0","6","53"
"223.500","0","-2.01","-27.20","-45","132.0","0","0","2","-0","0","6494","0","0","26","4","37","17","571","566","586","586","27","28","26","27","79","76","83","80","37","36","37","36","1","0","1","0","0","0","0","0","-1526","0","-55","0","-2","4","0","0","4","1225","1","0","7","53"
"223.550","0","-1.81","-26.73","-44","131.5","5","0","2","-0","0","6459","0","0","24","5","37","17","570","565","585","586","27","28","26","27","79","76","83","80","37","36","37","36","1","0","1","0","0","0","0","0","-1246","0","-55","0","-2","3","0","0","4","1225","1","0","7","53"
"223.600","0","-1.57","-25.21","-42","131.1","19","0","2","-0","0","6500","0","0","22","3","35","14","569","565","585","585","27","28","26","27","79","76","83","80","37","36","37","36","1","0","1","0","0","1","0","0","-891","9","0","0","-1","3","-0","1","4","1225","1","0","7","53"
"223.650","0","-1.51","-21.32","-39","130.8","27","0","2","-0","0","6521","0","0","20","2","33","16","569","564","584","585","27","28","26","27","79","76","83","80","36","36","37","36","1","0","1","0","0","1","0","0","-603","69","0","0","-1","3","-0","1","4","1225","1","0","8","53"
"223.700","0","-1.63","-27.06","-37","130.6","31","0","2","-0","0","6517","0","0","21","3","29","12","568","563","584","584","27","28","26","27","79","76","83","80","37","36","37","37","1","0","0","0","0","1","0","0","-761","0","0","0","-0","3","-0","1","4","1224","1","1","8","53"
"223.750","0","-1.57","-24.88","-36","130.5","36","0","2","0","0","6572","0","0","22","1","30","12","567","562","584","584","27","28","26","27","79","76","83","80","37","36","37","37","1","0","0","0","0","1","0","0","-847","74","0","0","0","3","-0","1","4","1224","2","1","8","53"
"223.800","0","-1.50","-17.08","-36","130.5","42","0","2","0","0","6540","0","0","21","-1","30","17","566","562","583","584","27","28","26","27","79","76","83","80","36","36","37","37","1","0","0","0","0","1","0","0","-782","249","0","0","0","3","-0","1","4","1224","2","1","7","53"
"223.850","0","-1.83","-23.31","-38","130.5","47","0","2","0","0","6548","0","0","23","3","28","17","566","561","583","583","27","28","26","27","79","76","83","80","37","36","37","37","1","0","0","0","0","1","0","0","-1008","0","0","0","1","3","-0","1","4","1224","2","1","7","53"
"223.900","0","-1.60","-22.65","-40","130.6","54","0","2","0","0","6648","0","0","24","2","31","18","565","560","582","583","27","28","26","27","79","76","83","80","37","36","37","37","1","0","0","0","0","1","0","0","-1205","37","0","0","1","3","-0","1","3","1224","2","2","7","53"
"223.950","0","-1.45","-21.50","-43","130.8","56","0","2","0","0","6657","0","0","20","1","32","14","564","559","582","582","27","28","26","27","79","76","83","80","37","36","37","38","1","0","0","0","0","1","0","0","-575","0","0","0","1","3","0","1","3","1224","2","2","7","53"
"224.000","0","-1.46","-22.96","-46","131.1","55","0","2","0","0","6616","0","0","16","7","31","16","563","559","582","582","27","28","26","27","79","76","83","80","37","36","37","38","1","0","0","0","0","0","0","0","-234","0","0","0","1","3","0","1","3","1224","2","2","6","53"
"224.050","0","-1.73","-21.93","-48","131.2","48","0","2","0","0","6615","0","0","20","7","40","15","562","558","581","582","27","28","26","27","79","76","83","80","37","36","37","38","1","0","1","0","0","0","0","0","-631","0","-603","0","1","2","0","1","3","1224","2","2","6","53"
"224.100","0","-1.38","-28.42","-50","131.1","41","0","2","0","0","6858","1","0","19","8","41","3","562","557","581","581","27","28","26","27","79","76","83","80","37","36","37","40","1","0","1","0","0","0","0","1","-514","0","-721","10","2","2","0","1","2","1225","2","2","6","53"
"224.150","0","-1.35","-22.12","-53","131.3","40","0","2","0","0","6659","0","0","11","8","39","10","561","556","580","581","27","28","26","27","79","76","83","80","37","36","37","37","0","0","1","0","0","0","0","0","0","0","-358","0","-0","2","1","1","2","1225","2","2","6","54"
"224.200","0","-1.18","-19.23","-56","131.3","40","0","2","0","0","6676","0","0","13","0","38","7","560","556","580","580","27","28","26","27","79","76","83","80","37","36","37","39","0","0","1","0","0","1","0","0","0","158","0","0","1","2","1","1","2","1225","2","2","6","54"
"224.250","0","-1.42","-21.73","-61","131.4","40","0","2","0","0","6631","0","0","15","8","30","8","559","555","580","580","27","28","26","27","79","76","83","80","37","36","37","37","1","0","0","0","0","0","0","0","-145","0","0","0","1","2","1","1","2","1225","2","2","6","54"
"224.300","0","-1.49","-25.72","-65","131.3","40","0","2","-0","0","6651","0","0","21","10","32","6","559","554","579","580","27","28","26","27","79","76","84","80","37","36","37","39","1","0","0","0","0","0","0","0","-800","0","0","0","1","2","1","1","2","1226","2","1","6","54"
"224.350","0","-1.34","-18.27","-68","131.3","40","0","2","0","0","6730","0","0","19","-0","35","9","558","553","579","579","27","28","26","27","79","76","84","80","37","36","37","37","1","0","1","0","0","1","0","0","-513","183","0","0","0","2","1","1","2","1226","2","1","6","54"
"224.400","0","-1.27","-20.22","-72","131.4","38","0","2","0","0","6507","0","0","18","7","32","13","557","553","578","579","27","28","26","27","79","76","84","80","37","36","37","38","1","0","0","0","0","0","0","0","-343","0","0","0","-0","2","1","1","2","1226","2","1","6","54"
"224.450","0","-1.58","-23.13","-76","131.3","35","0","2","-0","0","6629","0","0","20","5","33","9","556","552","578","578","27","28","26","27","79","76","84","80","37","36","37","37","1","0","1","0","0","0","0","0","-605","0","-0","0","2","2","1","1","2","1226","2","1","6","54"
"224.500","0","-1.49","-23.00","-78","131.2","25","0","2","0","0","6550","0","0","20","3","33","10","556","551","578","578","27","28","26","27","79","76","84","80","37","36","37","37","1","0","1","0","0","1","0","0","-628","3","0","0","-0","2","1","1","2","1226","1","1","7","54"
"224.550","0","-1.54","-23.46","-81","131.0","14","0","2","-0","0","6352","0","0","21","4","33","13","555","550","577","578","27","28","26","27","79","76","84","80","36","36","37","36","1","0","1","0","0","0","0","0","-704","0","-0","0","0","2","1","1","3","1226","1","0","7","54"
"224.600","0","-1.38","-19.36","-85","130.7","8","0","2","-0","0","6422","0","0","19","0","31","14","554","550","577","577","27","28","26","27","79","76","84","80","36","36","36","36","1","0","0","0","0","1","0","0","-491","177","0","0","-0","2","1","1","3","1226","1","0","7","54"
"224.650","0","-1.99","-25.80","-89","130.1","2","0","2","-0","0","6369","0","0","23","5","30","19","553","549","576","577","27","28","26","27","79","76","84","80","36","35","36","36","1","0","0","0","0","0","0","0","-1042","0","0","0","-1","2","1","1","3","1226","1","0","7","54"
"224.700","0","-1.95","-38.12","-92","129.5","0","0","2","-0","0","6347","0","0","31","9","34","12","553","548","576","576","27","28","26","27","79","76","84","80","36","35","36","35","1","0","1","0","0","0","0","0","-2179","0","-0","0","-0","2","2","1","3","1225","1","1","7","54"
"224.750","0","-1.89","-31.42","-94","128.9","0","0","2","-0","0","6376","0","0","24","3","36","15","552","547","576","576","27","28","26","27","79","76","84","80","36","35","36","35","1","0","1","0","0","1","0","0","-1251","0","-40","0","-1","2","1","0","3","1225","1","1","7","54"
"224.800","0","-1.43","-27.66","-95","128.5","0","0","2","-0","0","6270","0","0","19","3","32","18","551","547","575","576","27","28","26","27","79","76","84","80","36","35","36","35","1","0","0","0","0","1","0","0","-458","15","0","0","-1","2","1","0","3","1225","1","1","7","54"
"224.850","0","-2.01","-26.74","-96","127.9","17","0","2","-0","0","6327","0","0","21","2","31","19","551","546","575","575","27","28","26","27","79","76","84","80","36","35","36","35","1","0","0","0","0","1","0","0","-805","23","0","0","0","2","1","0","3","1225","1","1","7","54"
"224.900","0","-1.61","-33.14","-96","127.4","33","0","2","-0","0","6480","0","0","27","2","32","9","550","545","574","575","27","28","26","27","79","76","84","80","36","35","36","36","1","0","0","0","0","1","0","0","-1601","45","0","0","0","2","1","0","3","1225","1","1","7","54"
"224.950","0","-1.50","-29.52","-96","127.3","45","0","2","0","0","6431","0","0","21","1","29","11","549","545","574","574","27","28","26","27","79","76","84","80","35","35","36","36","1","0","0","0","0","1","0","0","-721","100","0","0","1","2","1","0","4","1225","1","1","7","54"
"225.000","0","-1.81","-28.16","-96","127.3","59","0","2","0","0","6546","0","0","19","2","27","14","548","544","574","574","27","28","26","27","79","76","84","80","35","34","36","36","1","0","0","0","0","1","0","0","-495","32","0","0","3","2","1","0","4","1225","1","2","6","54"
"225.050","0","-1.84","-26.25","-92","127.4","90","0","2","0","0","6758","0","0","23","2","32","13","548","543","573","574","27","28","26","27","79","76","84","80","35","35","37","38","1","0","0","0","0","1","0","0","-987","68","0","0","3","2","1","0","4","1224","1","2","6","54"
"225.100","0","-1.78","-24.51","-87","127.9","100","0","2","0","0","6698","0","0","22","2","35","16","547","542","573","573","27","28","26","27","79","76","84","80","36","35","37","38","1","0","1","0","0","1","0","0","-919","44","-10","0","4","2","1","0","3","1224","1","2","6","54"
"225.150","0","-1.50","-23.13","-80","128.6","100","0","2","0","0","6726","0","0","19","1","34","17","546","542","572","573","27","28","26","27","79","76","84","80","36","35","38","38","1","0","1","0","0","1","0","0","-500","103","0","0","5","2","1","0","3","1225","1","2","6","55"
"225.200","0","-1.35","-21.76","-72","129.3","100","0","2","0","0","6805","1","0","18","-0","32","19","546","541","572","572","27","28","26","27","79","76","84","80","36","35","38","39","1","0","1","0","0","1","0","0","-443","192","0","0","4","3","1","0","3","1225","1","2","6","55"
"225.250","0","-1.63","-25.46","-63","129.9","100","0","2","0","0","6847","1","0","20","0","31","19","545","540","572","572","27","28","26","27","79","76","84","80","36","35","38","39","1","0","0","0","0","1","0","0","-582","158","0","0","5","3","1","-0","3","1225","1","2","6","55"
"225.300","0","-1.65","-28.53","-51","130.6","100","0","2","0","0","6906","1","0","20","1","34","18","544","540","571","572","27","28","26","27","79","76","84","80","37","36","38","40","1","0","1","0","0","1","0","0","-648","84","-0","0","4","3","1","-0","3","1225","1","2","6","55"
"225.350","0","-1.59","-22.23","-39","131.4","100","0","2","1","0","6877","0","0","18","-0","36","20","543","539","571","571","27","28","26","27","79","76","84","80","37","36","38","39","1","0","1","0","0","1","0","0","-449","202","-18","0","6","3","1","-0","3","1225","1","1","6","55"
"225.400","0","-1.56","-27.84","-31","132.0","100","0","2","0","0","6968","1","0","19","1","34","18","543","538","570","571","27","28","26","27","79","76","84","80","37","36","39","41","1","0","1","0","0","1","0","0","-546","77","0","0","4","3","1","-0","3","1225","2","1","6","55"
"225.450","0","-1.60","-27.80","-24","132.7","100","0","2","1","0","7021","1","0","20","1","34","18","542","537","570","570","27","28","26","27","79","76","84","80","37","36","39","40","1","0","1","0","0","1","0","0","-630","116","-1","0","5","3","1","-0","3","1225","2","1","7","55"
"225.500","0","-1.56","-24.27","-21","133.5","100","0","2","0","0","7012","1","0","20","1","36","20","541","537","570","570","27","28","26","27","80","76","84","80","37","37","39","40","1","0","1","0","0","1","0","0","-573","80","-29","0","5","3","0","-0","3","1225","2","1","7","55"
"225.550","0","-1.50","-22.65","-19","134.2","100","0","2","1","0","7041","0","0","20","1","36","20","540","536","569","570","27","28","26","27","80","76","84","80","38","37","39","40","1","0","1","0","0","1","0","0","-603","125","0","0","5","3","0","-0","3","1225","2","1","7","55"
"225.600","0","-1.48","-18.50","-19","135.0","100","0","2","0","0","7061","0","0","18","0","35","22","540","535","569","569","27","28","26","27","80","76","84","80","38","37","39","40","1","0","1","0","0","1","0","0","-408","154","0","0","5","3","0","-0","2","1226","2","1","7","55"
"225.650","0","-1.57","-22.00","-19","135.7","100","0","2","0","0","7120","1","0","20","2","34","20","539","534","568","569","27","28","26","27","80","76","84","80","38","37","40","41","1","0","1","0","0","1","0","0","-576","0","0","0","5","3","0","-0","2","1226","2","1","7","55"
"225.700","0","-1.49","-19.99","-17","136.5","100","0","2","1","0","7146","0","0","19","2","35","20","538","534","568","568","27","28","26","27","80","76","84","80","38","38","40","40","1","0","1","0","0","1","0","0","-544","62","-10","0","5","3","0","-0","2","1226","2","1","7","55"
"225.750","0","-1.38","-12.00","-14","137.4","100","0","2","1","0","7107","0","0","17","1","37","22","537","533","568","568","27","28","26","27","80","76","84","80","38","38","40","40","1","0","1","0","0","1","0","0","-273","114","-77","0","5","3","0","-0","3","1225","2","1","7","55"
"225.800","0","-1.22","-14.12","-12","138.3","100","0","2","1","0","7171","0","0","17","2","35","21","537","532","567","568","27","28","26","27","80","76","84","80","39","38","40","41","1","0","1","0","0","1","0","0","-307","0","0","0","5","3","1","-0","3","1225","2","1","7","55"
"225.850","0","-1.12","-10.52","-12","139.2","100","0","2","1","0","7194","0","0","16","2","36","22","536","531","567","567","27","28","26","27","80","76","84","80","39","38","40","40","1","0","1","0","0","1","0","0","-201","41","-26","0","5","3","1","-0","3","1225","2","1","7","55"
"225.900","0","-1.10","-7.56","-16","140.2","100","0","2","1","0","7151","0","0","15","2","37","24","535","531","566","567","27","28","26","27","80","76","84","80","39","39","40","41","1","0","1","0","0","1","0","0","-119","0","-53","0","5","3","1","-0","3","1225","2","1","7","55"
